"Id","Feature1","Feature2","Feature3","Feature4","Length","YearConstruction","YearLastFailureObserved"
8797,"T","IAB",-0.569065519329007,"C",8.2512,1978,NA
8798,"T","IAB",-0.43435618499373,"C",4.5599,1999,NA
8799,"T","IAB",-0.569065519329007,"D",7.2425,1978,NA
8800,"T","IAB",-0.569065519329007,"C",2.8284,1978,NA
8801,"T","IAB",-0.569065519329007,"C",2.4614,1978,NA
8802,"T","IAB",-0.569065519329007,"D",3.4413,1978,NA
8803,"T","IAB",-0.569065519329007,"D",2.0445,1978,NA
8804,"T","IAB",-0.569065519329007,"C",2.4585,1978,NA
8805,"T","IAB",-0.569065519329007,"D",18.9058,1978,NA
8806,"T","IAB",-0.569065519329007,"D",2.7091,1978,NA
8807,"T","IAB",-0.569065519329007,"C",2.5638,1975,NA
8808,"T","IAB",-0.569065519329007,"D",14.0043,1975,NA
8809,"T","IAB",-0.569065519329007,"C",5.7252,1978,NA
8810,"T","U",-0.621452482681614,"C",1.8819,1967,NA
8811,"T","U",-0.322098406380999,"C",52.2796,1982,NA
8812,"T","U",1.43660679188512,"D",92.5898,1982,NA
8813,"T","U",-0.322098406380999,"C",140.7089,1983,NA
8814,"T","U",-0.322098406380999,"C",39.0644,1983,NA
8815,"T","U",-0.322098406380999,"D",31.471,1983,NA
8816,"T","U",2.93337717338819,"M",15.1534,1982,NA
8817,"T","O",4.43014755489127,"M",30.3533,1982,NA
8818,"T","U",1.43660679188512,"D",179.6933,1982,NA
8819,"T","U",-0.209840627768268,"C",36.5595,1973,2010
8820,"T","IAB",-0.209840627768268,"C",27.4276,1973,NA
8821,"T","IAB",-0.209840627768268,"C",12.0406,1973,NA
8822,"T","IAB",-0.43435618499373,"C",1.2127,1989,NA
8823,"T","O",2.93337717338819,"M",5.635,1982,NA
8824,"T","U",-0.509194704068884,"C",16.1473,1998,2004
8825,"P","U",-0.43435618499373,"D",5.4768,1998,NA
8826,"T","U",-0.569065519329007,"D",9.7602,1977,NA
8827,"T","U",-0.569065519329007,"D",3.9393,1977,NA
8828,"T","IAB",-0.569065519329007,"D",0.7718,1980,NA
8829,"T","IAB",-0.569065519329007,"D",17.3044,1977,NA
8830,"T","U",-0.569065519329007,"D",15.6873,1980,NA
8831,"T","IAB",-0.569065519329007,"D",7.5514,1980,NA
8832,"T","IAB",-0.569065519329007,"D",2.5069,1980,NA
8833,"T","U",-0.569065519329007,"D",2.46,1977,NA
8834,"T","U",-0.569065519329007,"D",21.8104,1977,NA
8835,"T","U",-0.569065519329007,"D",8.4595,1977,NA
8836,"T","U",-0.569065519329007,"D",36.0809,1986,NA
8837,"T","IAB",-0.569065519329007,"C",3.1943,1977,NA
8838,"T","IAB",-0.569065519329007,"C",3.8079,1977,NA
8839,"T","IAB",-0.569065519329007,"C",2.6551,1977,NA
8840,"P","U",-0.209840627768268,"C",8.6946,2000,NA
8841,"P","U",-0.209840627768268,"C",26.9443,2000,NA
8842,"P","U",0.314029005757808,"D",30.2925,2000,NA
8843,"T","U",-0.509194704068884,"C",13.3168,1964,NA
8844,"T","IAB",-0.509194704068884,"C",0.8573,1992,NA
8845,"T","IAB",-0.322098406380999,"C",0.8374,1978,NA
8846,"T","IAB",-0.322098406380999,"D",0.9991,1978,NA
8847,"T","IAB",-0.209840627768268,"C",0.7621,1978,NA
8848,"P","U",-0.322098406380999,"C",29.99,1995,NA
8849,"P","U",1.06241419650935,"D",93.2525,1995,NA
8850,"T","IAB",0.688221601133578,"D",76.4265,1978,NA
8851,"T","IAB",0.688221601133578,"D",0.8587,1978,NA
8852,"T","IAB",-0.209840627768268,"C",1.4447,1978,NA
8853,"T","IAB",-0.209840627768268,"C",1.3321,1978,NA
8854,"T","IAB",0.688221601133578,"D",62.7742,1978,NA
8855,"P","U",1.06241419650935,"D",50.3034,1995,NA
8856,"P","U",1.06241419650935,"D",60.0256,1995,NA
8857,"P","U",-0.43435618499373,"C",11.7082,1995,NA
8858,"P","U",1.06241419650935,"D",49.8564,1995,NA
8859,"T","IAB",-0.43435618499373,"C",1.6568,1995,NA
8860,"T","U",1.06241419650935,"D",38.0825,1973,NA
8861,"T","U",-0.43435618499373,"D",37.7575,1992,NA
8862,"T","U",-0.43435618499373,"C",8.8732,1992,NA
8863,"T","U",-0.209840627768268,"D",29.9613,1969,NA
8864,"T","U",-0.209840627768268,"D",160.8616,1969,NA
8865,"T","IAB",-0.509194704068884,"C",2.9971,1979,NA
8866,"T","IAB",0.314029005757808,"D",0.604,1978,NA
8867,"T","IAB",-0.43435618499373,"C",2.3034,1978,NA
8868,"P","U",0.314029005757808,"D",59.0576,2000,NA
8869,"T","U",0.314029005757808,"D",32.3073,1978,2011
8870,"P","U",-0.322098406380999,"C",21.7336,2000,NA
8871,"T","IAB",-0.322098406380999,"C",1.1881,2000,NA
8872,"T","IAB",-0.509194704068884,"C",0.4992,1995,NA
8873,"P","U",1.06241419650935,"D",2.1901,1995,NA
8874,"P","U",-0.43435618499373,"C",6.7752,1999,NA
8875,"P","U",1.06241419650935,"D",13.5621,1995,NA
8876,"P","U",1.06241419650935,"D",83.7824,1995,NA
8877,"T","IAB",-0.569065519329007,"C",3.5027,2003,NA
8878,"T","IAB",-0.569065519329007,"C",0.4947,2003,NA
8879,"T","U",-0.0601635896179607,"D",69.3669,1985,NA
8880,"T","U",-0.509194704068884,"C",4.8602,1979,NA
8881,"T","U",0.688221601133578,"D",0.7862,1970,NA
8882,"T","U",-0.509194704068884,"C",21.3883,1979,NA
8883,"T","IAB",-0.43435618499373,"C",1.2822,1970,NA
8884,"T","IAB",-0.0601635896179607,"D",2.1861,1985,NA
8885,"T","U",-0.0601635896179607,"D",21.0302,1985,NA
8886,"P","U",-0.43435618499373,"C",19.2113,1994,NA
8887,"P","U",-0.209840627768268,"D",50.6102,1994,NA
8888,"P","U",-0.322098406380999,"D",25.7353,1994,NA
8889,"T","U",0.126932708069924,"D",36.3881,1967,NA
8890,"T","U",-0.43435618499373,"C",5.8946,1967,NA
8891,"T","U",0.314029005757808,"D",38.7031,1967,2010
8892,"T","U",-0.43435618499373,"C",35.2297,1967,NA
8893,"T","U",-0.43435618499373,"C",12.2404,1967,NA
8894,"T","U",0.314029005757808,"D",44.1451,1967,NA
8895,"T","U",0.314029005757808,"D",1.2618,1967,NA
8896,"T","U",0.314029005757808,"D",0.7718,1989,NA
8897,"T","U",-0.569065519329007,"C",27.508,1989,NA
8898,"T","U",-0.569065519329007,"C",56.6677,1989,NA
8899,"T","U",0.314029005757808,"D",62.1713,1989,NA
8900,"T","U",-0.569065519329007,"C",16.7236,1989,NA
8901,"T","U",0.314029005757808,"D",2.2205,1989,NA
8902,"T","U",1.06241419650935,"D",135.2745,1982,NA
8903,"T","U",4.43014755489127,"M",12.0066,1982,NA
8904,"T","U",1.06241419650935,"D",1.7129,1964,NA
8905,"T","U",0.688221601133578,"D",2.5173,1978,NA
8906,"T","U",2.18499198263665,"M",1.5125,1988,NA
8907,"T","IAB",-0.0601635896179607,"D",1.0249,2000,NA
8908,"P","U",0.688221601133578,"D",6.1842,1998,NA
8909,"T","U",0.126932708069924,"D",5.6853,1976,NA
8910,"T","U",2.18499198263665,"M",111.5572,1989,NA
8911,"P","U",2.18499198263665,"M",20.7561,2004,NA
8912,"P","U",2.18499198263665,"M",23.6291,2004,NA
8913,"T","U",2.18499198263665,"M",60.1491,1987,NA
8914,"T","U",-0.509194704068884,"C",37.935,1986,NA
8915,"T","IAB",-0.509194704068884,"C",1.9982,1986,NA
8916,"T","U",-0.0601635896179607,"C",38.2156,1992,NA
8917,"T","U",2.18499198263665,"M",72.2568,1989,NA
8918,"T","IAB",-0.43435618499373,"C",2.1986,1994,NA
8919,"T","IAB",-0.43435618499373,"C",2.3733,1994,NA
8920,"P","U",-0.43435618499373,"C",115.1238,1999,NA
8921,"T","U",0.126932708069924,"D",54.5403,1967,NA
8922,"T","IAB",-0.43435618499373,"C",1.9281,1967,NA
8923,"T","IAB",-0.43435618499373,"C",1.2191,1967,NA
8924,"T","IAB",-0.43435618499373,"C",0.4994,1989,NA
8925,"T","IAB",-0.43435618499373,"C",0.4994,1989,NA
8926,"T","IAB",-0.569065519329007,"D",13.927,1989,NA
8927,"T","IAB",-0.43435618499373,"D",1.4991,1989,NA
8928,"T","IAB",-0.569065519329007,"C",6.9952,1989,NA
8929,"T","IAB",-0.322098406380999,"D",12.1332,1967,NA
8930,"T","IAB",-0.43435618499373,"C",55.4332,1967,NA
8931,"T","U",-0.569065519329007,"C",30.8862,1967,NA
8932,"P","U",-0.322098406380999,"D",54.015,1995,NA
8933,"P","U",1.06241419650935,"D",3.0023,1999,NA
8934,"P","U",4.43014755489127,"M",3.2155,1993,NA
8935,"P","U",-0.569065519329007,"C",10.7126,1999,NA
8936,"P","U",1.06241419650935,"D",158.4364,1999,NA
8937,"T","U",-0.322098406380999,"C",6.0837,1967,NA
8938,"T","U",4.43014755489127,"M",62.0851,1982,NA
8939,"P","U",-0.43435618499373,"C",37.7284,1994,NA
8940,"P","U",-0.322098406380999,"D",34.2001,1994,NA
8941,"P","U",-0.43435618499373,"D",5.5996,1994,NA
8942,"P","U",-0.322098406380999,"D",36.3501,1994,NA
8943,"T","IAB",-0.43435618499373,"C",4.7315,1994,NA
8944,"T","IAB",-0.322098406380999,"C",2.9978,1995,NA
8945,"T","IAB",-0.322098406380999,"C",2.6221,1995,NA
8946,"T","IAB",-0.569065519329007,"C",5.4959,1967,NA
8947,"T","IAB",-0.322098406380999,"D",0.749,1995,NA
8948,"T","IAB",-0.569065519329007,"D",16.412,1967,NA
8949,"T","IAB",-0.322098406380999,"D",1.1254,1995,NA
8950,"T","IAB",-0.569065519329007,"C",2.4971,1978,NA
8951,"P","U",-0.209840627768268,"D",80.2935,2000,NA
8952,"P","U",-0.509194704068884,"C",48.0686,2000,NA
8953,"P","U",-0.209840627768268,"D",32.3579,2000,NA
8954,"P","U",-0.43435618499373,"C",32.6902,2000,NA
8955,"P","U",-0.322098406380999,"C",43.0232,2000,NA
8956,"T","IAB",-0.43435618499373,"C",3.997,2000,NA
8957,"T","IAB",-0.43435618499373,"C",6.9957,2000,NA
8958,"T","IAB",-0.322098406380999,"C",6.9935,2000,NA
8959,"T","IAB",-0.43435618499373,"C",6.9951,2000,NA
8960,"P","U",-0.209840627768268,"D",32.4666,1995,NA
8961,"P","IAB",-0.509194704068884,"C",1.276,1995,NA
8962,"P","U",-0.209840627768268,"D",24.5018,1995,NA
8963,"P","U",-0.43435618499373,"C",33.4881,1995,NA
8964,"P","U",-0.43435618499373,"C",27.4836,1995,NA
8965,"P","U",-0.209840627768268,"D",4.4609,1995,NA
8966,"P","U",-0.43435618499373,"D",69.4963,1995,NA
8967,"P","U",-0.509194704068884,"C",11.2871,1995,NA
8968,"P","U",-0.209840627768268,"D",67.6607,1993,NA
8969,"P","U",-0.43435618499373,"C",13.9864,1993,NA
8970,"P","U",-0.209840627768268,"D",1.3661,1993,NA
8971,"P","U",-0.43435618499373,"C",17.5754,1993,NA
8972,"P","U",-0.43435618499373,"D",63.0468,1993,NA
8973,"P","U",-0.509194704068884,"C",13.7309,1993,NA
8974,"P","U",-0.43435618499373,"D",63.6772,1993,NA
8975,"T","IAB",-0.43435618499373,"D",3.6137,1993,NA
8976,"T","IAB",-0.509194704068884,"C",12.9508,1993,NA
8977,"T","IAB",-0.509194704068884,"C",6.9961,1993,NA
8978,"T","IAB",-0.43435618499373,"C",8.9932,1995,NA
8979,"T","IAB",-0.509194704068884,"C",6.9952,1995,NA
8980,"T","IAB",-0.43435618499373,"C",1.6886,1995,NA
8981,"T","IAB",-0.43435618499373,"C",3.0107,1995,NA
8982,"T","IAB",-0.43435618499373,"C",4.9629,1995,NA
8983,"T","IAB",-0.43435618499373,"C",7.2305,2001,NA
8984,"T","IAB",-0.509194704068884,"C",2.8288,2001,NA
8985,"T","IAB",-0.43435618499373,"C",4.7462,2001,NA
8986,"T","U",-0.209840627768268,"C",5.1225,1980,NA
8987,"T","U",-0.209840627768268,"C",33.4836,1980,NA
8988,"T","U",-0.0601635896179607,"C",46.7597,1980,NA
8989,"T","U",0.126932708069924,"D",99.4421,1980,NA
8990,"T","U",0.314029005757808,"C",54.9,1980,2012
8991,"T","U",-0.0601635896179607,"D",90.9388,1987,NA
8992,"T","U",-0.322098406380999,"C",59.4484,1987,NA
8993,"T","IAB",-0.322098406380999,"C",6.9939,1987,NA
8994,"T","IAB",-0.209840627768268,"D",11.6425,1987,NA
8995,"T","IAB",-0.322098406380999,"C",2.9982,1987,NA
8996,"T","IAB",-0.322098406380999,"D",3.4975,1987,NA
8997,"T","U",2.18499198263665,"M",41.519,1989,NA
8998,"T","IAB",-0.322098406380999,"C",0.8989,1987,NA
8999,"T","IAB",-0.0601635896179607,"D",7.5398,1987,NA
9000,"T","IAB",-0.322098406380999,"C",2.9978,1987,NA
9001,"T","IAB",-0.209840627768268,"D",6.7079,1987,NA
9002,"T","IAB",-0.322098406380999,"C",3.9972,1987,NA
9003,"T","IAB",-0.322098406380999,"D",6.7091,1987,NA
9004,"T","IAB",-0.209840627768268,"C",1.4184,1980,NA
9005,"T","IAB",-0.209840627768268,"C",18.4036,1980,NA
9006,"T","U",-0.509194704068884,"C",16.584,1967,NA
9007,"T","U",-0.509194704068884,"D",37.1817,1967,NA
9008,"T","U",-0.509194704068884,"C",46.2984,1967,NA
9009,"T","U",-0.322098406380999,"D",13.908,1967,NA
9010,"T","U",-0.569065519329007,"C",5.1326,1991,NA
9011,"T","U",-0.322098406380999,"D",86.2736,1967,NA
9012,"T","U",-0.322098406380999,"D",35.4251,1967,NA
9013,"T","U",-0.569065519329007,"C",8.8246,1967,NA
9014,"T","IAB",-0.509194704068884,"C",0.3002,1967,NA
9015,"T","IAB",-0.509194704068884,"C",1.4484,1967,NA
9016,"T","IAB",-0.569065519329007,"C",11.8143,1991,NA
9017,"T","IAB",-0.43435618499373,"C",1.9895,2002,NA
9018,"T","IAB",-0.43435618499373,"C",4.4248,2002,NA
9019,"T","U",0.688221601133578,"D",6.0212,1977,NA
9020,"T","U",0.688221601133578,"D",0.9248,1977,NA
9021,"T","U",0.688221601133578,"D",22.7772,1988,NA
9022,"T","U",-0.0601635896179607,"C",36.9994,1968,NA
9023,"T","IAB",-0.209840627768268,"C",3.7556,1976,NA
9024,"T","IAB",0.688221601133578,"D",0.4018,1977,NA
9025,"T","IAB",-0.509194704068884,"C",0.2708,1971,NA
9026,"T","U",0.688221601133578,"D",18.2333,1976,NA
9027,"T","O",0.688221601133578,"D",59.9391,1976,NA
9028,"T","IAB",-0.43435618499373,"C",16.6073,1970,NA
9029,"T","O",0.688221601133578,"D",51.7268,1976,NA
9030,"T","IAB",-0.43435618499373,"C",0.7045,1970,NA
9031,"T","IAB",0.688221601133578,"D",34.7374,1988,NA
9032,"T","IAB",0.688221601133578,"D",6.427,1988,NA
9033,"T","IAB",-0.209840627768268,"C",4.0015,1988,NA
9034,"T","IAB",-0.209840627768268,"C",1.228,1988,NA
9035,"T","U",0.314029005757808,"D",7.2865,1977,NA
9036,"T","U",-0.509194704068884,"C",22.7193,1977,NA
9037,"T","U",0.314029005757808,"D",31.5286,1976,NA
9038,"T","U",-0.509194704068884,"D",25.0566,1977,NA
9039,"T","U",-0.43435618499373,"D",2.027,1977,NA
9040,"T","IAB",-0.509194704068884,"C",0.6157,1977,NA
9041,"T","IAB",-0.0601635896179607,"C",1.3359,1976,NA
9042,"T","IAB",0.126932708069924,"D",51.3166,1976,NA
9043,"T","U",-0.0601635896179607,"C",5.806,1976,NA
9044,"T","IAB",-0.0601635896179607,"C",0.6641,1976,NA
9045,"T","IAB",-0.209840627768268,"C",37.5294,1979,NA
9046,"T","U",-0.0601635896179607,"D",0.5151,1976,NA
9047,"T","U",-0.43435618499373,"C",24.6478,1979,NA
9048,"T","IAB",-0.43435618499373,"C",6.5803,1979,NA
9049,"T","IAB",-0.43435618499373,"C",0.7342,2005,NA
9050,"T","U",-0.209840627768268,"D",1.3133,2005,NA
9051,"T","U",-0.209840627768268,"D",3.4526,1987,NA
9052,"P","U",-0.322098406380999,"C",23.8103,1999,NA
9053,"T","IAB",-0.43435618499373,"C",0.6621,1987,NA
9054,"T","IAB",-0.209840627768268,"C",21.9586,1987,NA
9055,"P","U",-0.209840627768268,"D",5.4813,2000,NA
9056,"T","U",2.18499198263665,"M",30.5969,1989,NA
9057,"T","U",-0.509194704068884,"C",12.3013,1989,NA
9058,"T","U",-0.322098406380999,"D",30.8184,1989,NA
9059,"T","U",-0.322098406380999,"D",39.0815,1989,NA
9060,"P","U",-0.322098406380999,"D",2.1754,2004,NA
9061,"T","U",-0.322098406380999,"D",1.5382,1970,NA
9062,"T","IAB",-0.43435618499373,"C",1.614,1970,NA
9063,"T","O",0.688221601133578,"D",16.8616,1976,NA
9064,"T","IAB",-0.43435618499373,"C",0.8603,1973,NA
9065,"T","IAB",-0.0601635896179607,"D",0.8232,1978,NA
9066,"T","IAB",-0.0601635896179607,"D",14.2842,1978,NA
9067,"T","U",1.06241419650935,"D",118.0582,1980,NA
9068,"T","U",-0.0601635896179607,"D",97.7035,1980,NA
9069,"T","U",1.06241419650935,"D",1.8966,1980,NA
9070,"T","U",-0.209840627768268,"D",62.5539,1980,NA
9071,"T","U",-0.43435618499373,"C",5.7876,1980,NA
9072,"T","IAB",-0.322098406380999,"C",1.2987,1980,NA
9073,"T","IAB",-0.43435618499373,"C",2.5884,1980,NA
9074,"T","U",-0.209840627768268,"D",24.3702,1978,NA
9075,"T","U",-0.322098406380999,"C",20.0566,1993,NA
9076,"T","IAB",-0.322098406380999,"C",0.8331,1993,NA
9077,"T","IAB",-0.322098406380999,"C",44.0479,1998,NA
9078,"T","U",-0.322098406380999,"D",23.4641,1975,NA
9079,"T","IAB",-0.569065519329007,"C",21.8008,1986,NA
9080,"T","IAB",-0.322098406380999,"D",19.0157,1975,NA
9081,"T","IAB",-0.322098406380999,"D",6.5638,1975,NA
9082,"T","U",-0.209840627768268,"D",11.2963,1975,NA
9083,"T","IAB",-0.209840627768268,"D",0.7912,1975,NA
9084,"T","U",0.126932708069924,"D",43.0267,1987,NA
9085,"T","U",-0.322098406380999,"C",42.8518,1987,NA
9086,"T","U",-0.0601635896179607,"D",221.5873,1989,NA
9087,"T","IAB",-0.209840627768268,"D",4.3328,1975,NA
9088,"T","U",-0.43435618499373,"C",0.5442,1987,NA
9089,"T","IAB",-0.43435618499373,"C",17.4194,1987,NA
9090,"T","IAB",-0.43435618499373,"D",37.9437,1987,NA
9091,"T","IAB",-0.322098406380999,"C",6.9956,1987,NA
9092,"T","IAB",-0.322098406380999,"C",3.2709,1987,NA
9093,"T","IAB",-0.43435618499373,"C",1.6535,1978,NA
9094,"T","IAB",-0.209840627768268,"D",3.3075,1975,NA
9095,"T","U",-0.209840627768268,"D",22.9201,1975,NA
9096,"P","U",-0.43435618499373,"C",2.8403,1999,NA
9097,"T","IAB",-0.43435618499373,"C",1.0864,1999,NA
9098,"P","U",-0.0601635896179607,"D",25.9817,1999,NA
9099,"P","U",-0.0601635896179607,"D",5.8466,1999,NA
9100,"T","IAB",-0.322098406380999,"D",17.2795,1999,NA
9101,"T","IAB",-0.43435618499373,"C",2.631,1999,NA
9102,"T","IAB",-0.43435618499373,"C",0.551,1999,NA
9103,"P","U",-0.322098406380999,"C",77.2,1999,NA
9104,"T","IAB",-0.322098406380999,"C",0.7283,1999,NA
9105,"T","U",-0.0601635896179607,"C",32.1052,1984,NA
9106,"T","IAB",-0.0601635896179607,"C",1.187,1964,NA
9107,"T","U",-0.322098406380999,"C",27.5243,1984,2012
9108,"P","U",-0.0601635896179607,"C",2.3159,2002,NA
9109,"T","IAB",-0.209840627768268,"C",11.254,1987,NA
9110,"P","U",-0.509194704068884,"C",5.0532,2000,NA
9111,"T","IAB",-0.43435618499373,"C",9.9107,2000,NA
9112,"P","U",-0.43435618499373,"C",3.087,2000,NA
9113,"T","IAB",-0.509194704068884,"C",9.7916,2000,NA
9114,"P","U",-0.209840627768268,"D",17.2501,2000,NA
9115,"T","IAB",-0.509194704068884,"C",0.4427,2000,NA
9116,"T","IAB",-0.209840627768268,"D",6.7075,2000,NA
9117,"T","IAB",-0.509194704068884,"C",14.7355,2000,NA
9118,"P","U",-0.209840627768268,"D",14.0137,2000,NA
9119,"T","IAB",-0.322098406380999,"C",8.9934,1991,NA
9120,"P","U",-0.43435618499373,"C",48.5309,1998,NA
9121,"P","U",-0.43435618499373,"C",2.4339,1997,NA
9122,"P","U",-0.209840627768268,"D",110.6688,1991,NA
9123,"T","IAB",-0.43435618499373,"C",3.997,1997,NA
9124,"T","IAB",-0.43435618499373,"C",7.9945,1998,NA
9125,"P","U",-0.322098406380999,"D",77.6269,1997,NA
9126,"P","U",-0.322098406380999,"C",5.4555,1999,NA
9127,"T","U",0.688221601133578,"D",59.4953,1968,NA
9128,"T","IAB",-0.322098406380999,"C",18.3749,1970,NA
9129,"T","IAB",-0.209840627768268,"C",2.0279,1973,NA
9130,"P","U",-0.509194704068884,"C",6.0434,1995,NA
9131,"P","U",-0.509194704068884,"C",1.9855,1995,NA
9132,"P","U",-0.43435618499373,"D",35.556,1995,NA
9133,"P","U",-0.509194704068884,"C",26.929,1995,NA
9134,"T","IAB",-0.0601635896179607,"C",1.185,1973,NA
9135,"T","U",0.688221601133578,"D",0.6874,1980,NA
9136,"T","U",0.688221601133578,"D",80.0993,1980,NA
9137,"T","U",-0.322098406380999,"C",25.3196,1990,2001
9138,"T","U",0.314029005757808,"D",81.0502,1970,NA
9139,"T","U",-0.322098406380999,"C",16.5781,1979,NA
9140,"T","IAB",-0.322098406380999,"C",1.1171,1979,NA
9141,"T","U",0.314029005757808,"D",78.8843,1970,NA
9142,"T","U",-0.509194704068884,"C",7.0147,1981,NA
9143,"T","U",0.314029005757808,"D",51.9792,1970,NA
9144,"T","U",-0.509194704068884,"C",2.3077,1981,NA
9145,"P","U",-0.209840627768268,"D",31.8286,1999,NA
9146,"P","U",-0.43435618499373,"C",5.6998,1999,NA
9147,"T","IAB",-0.43435618499373,"C",1.5698,1999,NA
9148,"T","U",-0.0601635896179607,"D",50.6707,2003,NA
9149,"T","IAB",-0.509194704068884,"C",5.1133,2003,NA
9150,"T","U",-0.0601635896179607,"D",1.6842,1969,NA
9151,"P","U",-0.43435618499373,"C",4.8085,2003,NA
9152,"T","IAB",-0.43435618499373,"C",1.5681,2003,NA
9153,"T","U",-0.209840627768268,"C",7.556,1975,NA
9154,"T","U",2.18499198263665,"M",46.8233,1985,NA
9155,"P","U",2.18499198263665,"M",1.9942,2004,NA
9156,"P","U",-0.209840627768268,"C",22.7523,2000,NA
9157,"T","U",2.18499198263665,"M",2.1978,1962,NA
9158,"T","U",-0.43435618499373,"C",34.7666,1963,NA
9159,"T","U",2.18499198263665,"M",5.8418,1989,NA
9160,"T","U",2.18499198263665,"M",84.3009,1983,NA
9161,"T","IAB",0.314029005757808,"D",24.1677,1991,NA
9162,"T","IAB",0.314029005757808,"D",2.9975,1991,NA
9163,"T","IAB",-0.322098406380999,"C",11.7735,1978,NA
9164,"T","IAB",0.314029005757808,"D",4.8704,1991,NA
9165,"T","IAB",-0.509194704068884,"C",1.0338,1978,NA
9166,"T","IAB",0.314029005757808,"D",4.9849,1991,NA
9167,"T","IAB",-0.509194704068884,"C",1.5857,1982,NA
9168,"T","U",0.126932708069924,"D",29.4194,1991,NA
9169,"T","IAB",0.126932708069924,"D",3.2875,1991,NA
9170,"T","U",0.126932708069924,"D",4.962,1991,NA
9171,"T","U",-0.569065519329007,"C",11.558,1982,NA
9172,"T","U",-0.43435618499373,"C",18.475,1982,NA
9173,"T","IAB",-0.43435618499373,"C",1.0039,1982,NA
9174,"T","U",0.126932708069924,"D",46.7756,1982,NA
9175,"T","U",-0.0601635896179607,"D",14.7221,1990,NA
9176,"T","IAB",-0.0601635896179607,"D",13.783,1990,NA
9177,"T","IAB",-0.43435618499373,"C",0.1758,1986,NA
9178,"T","U",-0.569065519329007,"C",2.7447,1970,NA
9179,"P","U",-0.509194704068884,"C",22.3525,1995,NA
9180,"T","IAB",-0.43435618499373,"C",2.111,2005,NA
9181,"T","IAB",-0.0601635896179607,"D",0.9004,2005,NA
9182,"P","U",-0.209840627768268,"C",8.2945,2006,NA
9183,"T","IAB",-0.209840627768268,"C",13.8821,2006,NA
9184,"T","U",1.81079938726088,"M",0.7803,1964,NA
9185,"T","IAB",-0.43435618499373,"C",1.019,1984,NA
9186,"T","U",-0.0601635896179607,"D",0.9988,1984,NA
9187,"T","IAB",-0.569065519329007,"C",12.0711,1984,NA
9188,"T","U",-0.0601635896179607,"D",62.1441,1984,NA
9189,"T","U",0.126932708069924,"D",46.7664,1966,NA
9190,"T","U",1.81079938726088,"M",101.127,1964,2008
9191,"T","IAB",0.126932708069924,"D",9.2656,1966,NA
9192,"T","IAB",-0.43435618499373,"C",1.0529,1966,NA
9193,"T","IAB",0.126932708069924,"D",13.2452,1966,NA
9194,"T","IAB",0.126932708069924,"D",27.175,1966,NA
9195,"T","IAB",-0.209840627768268,"D",6.2312,1966,NA
9196,"P","U",-0.43435618499373,"C",11.7963,2000,NA
9197,"T","IAB",-0.43435618499373,"C",0.532,1994,NA
9198,"T","IAB",-0.209840627768268,"D",2.1151,1993,NA
9199,"P","U",-0.209840627768268,"D",31.6856,2000,NA
9200,"T","IAB",-0.509194704068884,"C",0.8321,2000,NA
9201,"P","U",-0.43435618499373,"C",7.6934,2000,NA
9202,"P","U",-0.322098406380999,"D",38.8898,2000,NA
9203,"T","IAB",-0.43435618499373,"C",2.4585,2000,NA
9204,"T","IAB",-0.322098406380999,"C",0.9861,2000,NA
9205,"P","U",0.126932708069924,"D",17.05,1999,NA
9206,"P","U",0.126932708069924,"D",28.9354,1999,NA
